merchant_id,metric_date,gross_revenue,net_revenue,product_costs,marketing_costs,fulfillment_costs,processing_fees,other_costs,dt,shop_id
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-27,131860.94,35207.75,55351.86,24632.08,12515.82,3817.49,335.94,2025-11-27,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-26,126273.42,21976.0,54172.23,29883.78,14456.55,4004.28,1780.57,2025-11-26,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-25,135436.19,35965.17,57042.95,21135.98,15999.5,4085.57,1207.02,2025-11-25,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-24,118864.96,40215.6,43152.62,20727.17,10841.03,3586.14,342.4,2025-11-24,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-23,82939.22,24178.8,31043.52,14874.79,8547.23,2632.0,1662.87,2025-11-23,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-22,120907.3,36859.21,43897.55,24933.74,10871.76,3842.46,502.58,2025-11-22,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-21,129245.27,32040.74,54094.83,24227.32,14288.18,3432.14,1162.06,2025-11-21,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-20,143903.98,34821.65,55526.74,35233.88,13446.08,4464.08,411.54,2025-11-20,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-19,149228.02,48963.74,58498.97,24111.06,12447.23,4197.08,1009.94,2025-11-19,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-18,116196.76,29246.58,49080.1,22514.79,10744.98,3681.37,928.94,2025-11-18,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-17,131412.82,27970.81,57349.31,28233.92,13661.36,3404.68,792.73,2025-11-17,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-16,99950.8,26138.0,40441.25,16125.75,11149.54,3414.15,2682.11,2025-11-16,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-15,79678.39,15675.16,35801.61,16203.27,7470.14,2680.44,1847.78,2025-11-15,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-14,140668.7,50074.55,50947.27,23549.09,11264.65,3727.65,1105.49,2025-11-14,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-13,148786.96,39195.73,56403.52,28532.7,16647.9,4010.93,3996.17,2025-11-13,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-12,166516.27,32312.18,69869.47,40616.65,13584.81,5701.0,4432.15,2025-11-12,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-11,123845.81,30601.17,48187.88,28583.9,11140.28,3274.23,2058.34,2025-11-11,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-10,99201.79,25505.67,35155.08,22543.21,11353.35,3253.62,1390.87,2025-11-10,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-09,71232.04,17226.61,28073.33,16607.48,7043.99,2082.86,197.77,2025-11-09,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-08,94068.06,20957.55,41087.83,20662.02,7914.55,2495.84,950.28,2025-11-08,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-07,123446.89,44113.83,43425.15,19369.03,11006.8,3762.5,1769.58,2025-11-07,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-06,130184.16,18983.92,58337.32,30538.24,15588.33,3749.79,2986.55,2025-11-06,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-05,83155.3,21312.73,37166.23,13834.66,6948.73,2891.84,1001.12,2025-11-05,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-04,161805.12,44601.43,61237.13,33033.01,16194.75,4309.62,2429.17,2025-11-04,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-03,116574.14,33689.39,45348.11,21207.53,9994.6,3819.45,2515.05,2025-11-03,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-02,111008.22,30516.2,46573.58,19311.77,10632.31,3101.34,873.01,2025-11-02,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-11-01,87146.29,23571.18,35455.7,15570.65,8304.25,2563.72,1680.78,2025-11-01,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-31,80001.92,20056.03,34967.0,12797.8,9454.32,2600.14,126.64,2025-10-31,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-30,55513.99,15797.71,21295.67,11137.37,4970.52,1458.75,853.98,2025-10-30,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-29,67983.42,18245.61,28038.3,10336.13,8031.02,2137.41,1194.96,2025-10-29,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-28,64522.1,16193.43,24961.6,13589.67,6429.85,1967.34,1380.23,2025-10-28,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-27,72622.99,14712.49,27591.27,17568.12,8676.1,2168.69,1906.32,2025-10-27,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-26,60204.19,16111.3,25213.2,10062.51,6582.61,1724.53,510.05,2025-10-26,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-25,73630.76,21216.68,27326.93,13397.62,8492.19,1907.69,1289.65,2025-10-25,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-02-mzdf.myshopify.com,2025-10-24,70216.17,11702.03,31116.77,17489.37,7113.18,2251.26,543.56,2025-10-24,trueprofit-dummy-02-mzdf.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-21,40435.4,10509.07,17255.34,6813.36,4304.56,1085.43,467.64,2026-01-21,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-20,31612.86,7323.32,11781.72,7657.89,3723.93,874.11,251.89,2026-01-20,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-19,54320.84,12107.91,21938.22,10978.16,6200.18,1757.46,1338.9,2026-01-19,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-18,23651.11,5206.84,10350.04,5123.21,2332.92,626.02,12.09,2026-01-18,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-17,42205.88,10726.56,18108.39,6443.46,4466.82,1293.71,1166.92,2026-01-17,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-16,42116.07,8261.98,18153.45,9043.3,4133.02,1266.74,1257.56,2026-01-16,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-15,30519.39,7373.2,12475.11,6183.94,3463.78,997.21,26.15,2026-01-15,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-14,44805.76,11700.93,18405.66,9469.4,3770.14,1331.41,128.22,2026-01-14,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-13,32744.22,10716.57,12707.07,5047.67,3057.94,971.0,243.97,2026-01-13,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-12,39864.63,11575.82,15417.83,6797.17,4320.15,1356.87,396.78,2026-01-12,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-11,32374.17,7672.24,14397.88,6464.3,2674.69,894.59,270.48,2026-01-11,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-10,24985.77,7733.87,8899.23,5222.35,2022.62,836.92,270.78,2026-01-10,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-09,37564.86,12912.91,14037.15,5865.14,3692.25,1020.55,36.86,2026-01-09,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-08,52425.57,15452.87,19617.53,8800.77,5956.92,1527.12,1070.36,2026-01-08,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-07,29898.12,7744.93,12245.15,5310.74,3472.84,890.9,233.56,2026-01-07,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-06,22466.37,6776.94,8658.86,4119.08,2215.67,602.55,93.26,2026-01-06,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-05,50020.5,16381.0,18390.88,9683.95,4047.87,1288.92,227.88,2026-01-05,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-04,25194.89,6621.16,9323.48,5717.15,2567.86,759.28,205.97,2026-01-04,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-03,31682.88,7213.89,13729.29,6638.18,2988.13,1024.49,88.9,2026-01-03,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-02,43098.33,13192.45,15985.92,8193.42,4103.4,1486.88,136.26,2026-01-02,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2026-01-01,41077.86,10245.83,17762.88,6318.02,4829.45,1044.42,877.25,2026-01-01,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-31,75031.49,16820.98,30876.0,14501.15,8877.41,1978.18,1977.77,2025-12-31,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-30,39108.37,12949.64,14353.21,5887.84,3741.23,1032.25,1144.21,2025-12-30,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-29,55090.95,14173.48,22906.36,10521.48,5503.52,1868.72,117.39,2025-12-29,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-28,39743.95,9253.47,17795.16,7476.44,3224.72,1195.09,799.08,2025-12-28,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-27,57485.93,9285.77,25582.45,13056.64,6882.45,2003.74,674.88,2025-12-27,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-26,64720.03,18423.08,24734.75,12361.34,6372.93,1945.01,882.93,2025-12-26,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-25,50024.33,14049.03,21333.27,7611.82,4629.95,1251.52,1148.74,2025-12-25,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-24,63934.29,15804.07,28000.1,9739.76,7314.18,2168.06,908.13,2025-12-24,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-23,66243.41,19833.58,25261.71,10989.63,6761.68,1731.0,1665.82,2025-12-23,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-22,59709.83,20363.95,21771.73,10485.29,5216.39,1654.71,217.77,2025-12-22,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-21,46985.02,12698.13,17468.28,10538.59,4208.55,1498.84,572.63,2025-12-21,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-20,35148.67,10645.72,12798.67,6134.0,3979.71,1211.79,378.78,2025-12-20,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-19,42242.58,13711.18,14919.49,6743.05,4958.21,1469.91,440.74,2025-12-19,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-18,60654.24,13409.12,27267.0,11463.57,6773.69,1527.53,213.33,2025-12-18,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-17,68676.66,18334.59,25407.12,13876.66,7460.33,2298.89,1299.08,2025-12-17,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-16,33791.44,8906.03,11986.69,7916.4,3261.99,1039.91,680.43,2025-12-16,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-15,68918.24,16678.39,26736.75,15555.84,6801.52,2089.4,1056.33,2025-12-15,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-14,65438.63,17399.13,24320.62,14058.26,7282.85,1720.65,657.12,2025-12-14,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-13,24208.89,7014.91,8528.56,5032.57,2656.95,626.8,349.1,2025-12-13,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-12,67097.41,20974.93,24561.78,11527.05,6641.75,1897.38,1494.52,2025-12-12,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-11,54773.6,12366.22,24092.73,10197.17,5558.94,1807.1,751.43,2025-12-11,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-10,79646.98,20323.55,29178.55,16751.18,8934.85,2510.34,1948.51,2025-12-10,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-09,50242.31,9910.0,21281.03,11297.71,5258.44,1405.01,1090.12,2025-12-09,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-08,74633.11,15533.12,33106.69,15441.11,7441.06,2272.77,838.37,2025-12-08,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-07,36090.07,8678.05,15941.93,6271.84,3175.4,1146.34,876.52,2025-12-07,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-06,56469.86,14494.37,21181.06,11461.07,6575.38,1753.68,1004.31,2025-12-06,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-05,79643.08,19794.47,28868.86,18712.2,8717.59,2130.74,1419.22,2025-12-05,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-04,49221.51,15726.05,18004.22,7689.87,5253.13,1370.25,1178.0,2025-12-04,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-03,77271.4,16155.87,29934.89,19111.66,8110.91,1974.67,1983.41,2025-12-03,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-02,71924.48,10344.02,32016.35,17695.34,7461.49,2444.55,1962.73,2025-12-02,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-12-01,38831.18,10333.77,15579.44,6514.38,4102.7,1189.05,1111.83,2025-12-01,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-30,63381.89,15204.61,27114.93,13065.66,5122.94,1922.4,951.36,2025-11-30,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-29,72224.1,17545.2,29610.13,13735.87,8348.96,2394.99,588.95,2025-11-29,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-28,71123.9,15374.82,30659.98,14227.45,6519.57,2399.45,1942.63,2025-11-28,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-27,51433.97,13320.6,20641.38,10148.67,5134.12,1630.41,558.79,2025-11-27,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-26,59495.86,16162.78,21744.24,12634.4,7045.94,1719.44,189.05,2025-11-26,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-25,82054.39,17986.4,35721.63,18251.53,7757.01,2211.68,126.14,2025-11-25,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-24,82961.16,18424.11,34491.53,19657.14,6857.34,2263.33,1267.71,2025-11-24,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-23,62408.1,13079.57,24666.19,15077.74,6864.27,1927.81,792.51,2025-11-23,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-22,32190.96,9497.26,12066.37,6122.53,3442.2,1004.62,57.98,2025-11-22,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-21,59349.23,19280.27,22846.94,8967.57,6208.1,1518.7,527.66,2025-11-21,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-20,65179.01,18508.25,25374.75,12103.04,6311.72,2142.3,738.95,2025-11-20,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-19,49908.82,12230.68,19388.79,9783.66,5276.81,1731.63,1497.24,2025-11-19,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-18,92287.55,22880.71,39849.39,15492.18,8813.92,3227.96,2023.39,2025-11-18,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-17,81871.58,21525.27,34177.39,14005.18,7305.41,2637.58,2220.74,2025-11-17,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-16,42685.3,11451.09,16419.3,8443.61,4410.73,1282.43,678.15,2025-11-16,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-15,71218.73,20132.34,30542.19,11951.23,5746.81,2129.64,716.52,2025-11-15,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-14,72864.65,16991.15,30831.55,13018.91,8084.22,2353.58,1585.24,2025-11-14,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-13,66994.1,15692.29,25994.46,15385.18,6288.39,2083.79,1549.99,2025-11-13,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-12,75999.96,20687.4,27481.53,17119.4,7951.02,2321.87,438.73,2025-11-12,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-11,51009.55,13680.26,19150.09,10105.01,6058.83,1729.81,285.54,2025-11-11,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-10,96486.03,24064.47,40010.78,17719.53,9559.39,2851.63,2280.23,2025-11-10,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-09,37220.21,11554.49,14273.42,5636.34,4362.25,1136.51,257.2,2025-11-09,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-08,48075.64,11084.2,21048.29,8820.03,5201.33,1492.63,429.16,2025-11-08,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-07,75294.99,15927.94,28589.72,18750.78,7479.08,2288.7,2258.77,2025-11-07,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-06,68632.06,19480.77,26521.5,13274.05,6897.1,2316.49,142.15,2025-11-06,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-05,73724.1,21922.69,31023.02,11862.07,6141.85,1965.74,808.74,2025-11-05,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-04,69798.84,14322.64,30592.49,13768.22,7565.55,2320.82,1229.13,2025-11-04,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-03,41755.67,14264.47,14656.46,7318.53,4035.61,1059.14,421.46,2025-11-03,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-02,55051.97,15046.8,21474.27,9258.4,6189.25,1736.77,1346.47,2025-11-02,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-11-01,58042.72,14451.37,20466.0,14507.1,5687.25,1500.34,1430.66,2025-11-01,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-31,49601.34,9726.0,21646.05,10359.59,5777.32,1536.19,556.18,2025-10-31,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-30,33024.04,7522.91,13958.08,7629.24,2980.16,872.72,60.93,2025-10-30,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-29,34730.67,8929.06,12885.33,8545.01,3467.59,869.79,33.88,2025-10-29,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-28,43187.16,13871.35,15615.24,8312.72,4040.38,1300.1,47.39,2025-10-28,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-27,44257.92,10973.9,18104.16,9383.87,3846.29,1445.82,503.88,2025-10-27,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-26,41552.69,11396.63,15650.29,7999.24,4717.88,1297.24,491.41,2025-10-26,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-25,45957.92,11276.42,20472.03,8060.65,3735.73,1480.21,932.89,2025-10-25,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-03-jlgk.myshopify.com,2025-10-24,40554.79,8235.89,17950.5,7423.19,4414.54,1352.22,1178.45,2025-10-24,trueprofit-dummy-03-jlgk.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-21,43681.1,10904.21,19191.89,7148.17,4635.78,1313.14,487.91,2026-01-21,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-20,46643.27,9458.42,20550.0,11044.07,4006.05,1329.35,255.39,2026-01-20,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-19,38576.32,9912.72,15070.37,7967.85,4375.7,1069.3,180.39,2026-01-19,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-18,29253.34,7672.43,11699.24,5740.73,3227.41,800.05,113.48,2026-01-18,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-17,35715.51,10496.96,13330.07,6627.32,3261.32,1094.03,905.81,2026-01-17,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-16,43000.11,11391.71,17328.73,7772.66,3922.26,1312.92,1271.83,2026-01-16,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-15,45941.37,9673.15,19143.88,10432.33,4501.12,1290.21,900.69,2026-01-15,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-14,42017.92,9414.36,18780.8,7693.32,3683.82,1227.24,1218.38,2026-01-14,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-13,36952.33,6219.23,16079.57,8429.5,4173.55,1096.37,954.11,2026-01-13,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-12,36098.86,5755.53,15721.08,8412.61,4287.51,1213.62,708.51,2026-01-12,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-11,19839.61,4610.93,8526.15,3946.31,1742.44,673.72,340.06,2026-01-11,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-10,37286.96,11555.09,14134.96,6823.77,3660.11,1014.37,98.65,2026-01-10,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-09,31745.99,8251.63,11704.12,7859.16,3016.3,860.27,54.52,2026-01-09,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-08,49243.61,11918.87,19682.2,10764.93,4131.57,1455.42,1290.63,2026-01-08,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-07,37556.4,13364.42,13362.48,6297.28,3014.74,1225.52,291.97,2026-01-07,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-06,43876.84,14562.66,16335.19,7039.55,4190.97,1302.3,446.17,2026-01-06,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-05,56824.07,14113.95,23484.44,11322.68,5235.68,1882.73,784.58,2026-01-05,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-04,41147.68,12148.54,15875.0,6834.7,4929.98,1098.76,260.71,2026-01-04,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-03,23784.04,7047.05,9393.5,3779.94,2461.91,691.65,409.99,2026-01-03,trueprofit-dummy-04-20wp.myshopify.com
trueprofit-dummy-04-20wp.myshopify.com,2026-01-02,46143.37,11014.26,20247.51,7083.82,5352.2,1392.8,1052.77,2026-01-02,trueprofit-dummy-04-20wp.myshopify.com
